method,node,alpha,eps,runtime,Opertion
appr,237,0.002511886431509582,1e-08,587.8195856167004,2583868189
aespappr,567,0.1,1e-08,2.3054445888847113,13373058
locgd,421,0.025118864315095808,1e-08,41.13410425093025,143948036
appr,384,0.025118864315095808,1e-08,42.47150007542223,205658411
aespappr,922,0.003981071705534978,1e-08,65.04456165526062,259081224
appr,800,0.1,1e-08,2.158863017335534,37144878
appr,31,0.001,1e-08,865.65699098818,6495124512
locgd,800,0.001584893192461114,1e-08,99.0219512283802,2785019938
aesplocgd,532,0.06309573444801933,1e-08,7.755912572145462,40641907
aesplocgd,67,0.039810717055349734,1e-08,9.614289430901408,47264787
appr,583,0.002511886431509582,1e-08,537.0191815365106,2579553724
aespappr,571,0.06309573444801933,1e-08,2.2234098091721535,9226087
appr,627,0.001584893192461114,1e-08,685.0156445503235,4107738627
appr,410,0.1,1e-08,1.1165496949106455,7051246
locgd,785,0.001,1e-08,467.41587973572314,4421811857
locgd,67,0.002511886431509582,1e-08,315.3449870971963,1732017186
aespappr,962,0.003981071705534978,1e-08,61.03462491836399,263382836
locgd,609,0.003981071705534978,1e-08,94.24344454146922,1096159322
locgd,421,0.002511886431509582,1e-08,307.973063970916,1737152305
appr,785,0.039810717055349734,1e-08,26.459784377366304,123466541
locgd,216,0.025118864315095808,1e-08,25.105770191177726,144351458
aesplocgd,804,0.001,1e-08,84.80848583299667,579490203
appr,193,0.039810717055349734,1e-08,20.667992455884814,131226743
aespappr,121,0.002511886431509582,1e-08,84.95083735510707,339035462
locgd,804,0.01584893192461114,1e-08,40.9918162887916,244254914
locgd,522,0.039810717055349734,1e-08,12.273717348463833,81108286
aesplocgd,68,0.006309573444801936,1e-08,39.54510784801096,217181921
appr,969,0.1,1e-08,4.3755358243361115,30586111
aesplocgd,996,0.01584893192461114,1e-08,19.159680761396885,106968250
appr,67,0.06309573444801933,1e-08,6.728518756106496,34894420
aespappr,384,0.06309573444801933,1e-08,3.7001831624656916,18509329
aesplocgd,804,0.01584893192461114,1e-08,18.75511889718473,102798366
aesplocgd,661,0.025118864315095808,1e-08,22.478755918331444,92454971
locgd,800,0.039810717055349734,1e-08,16.351026891730726,93085652
appr,31,0.06309573444801933,1e-08,4.918176979757845,19829960
appr,237,0.06309573444801933,1e-08,13.341419922187924,79308637
appr,969,0.06309573444801933,1e-08,15.008026479743421,71041999
appr,407,0.003981071705534978,1e-08,256.4884541509673,1618714603
appr,532,0.01,1e-08,140.20592805184424,634079151
aespappr,567,0.002511886431509582,1e-08,70.37282295897603,343484181
locgd,407,0.006309573444801936,1e-08,131.27452743798494,682561342
aespappr,67,0.006309573444801936,1e-08,36.47655692324042,194425424
aespappr,68,0.01584893192461114,1e-08,28.87340049725026,105030462
aesplocgd,384,0.003981071705534978,1e-08,51.33242958318442,271059434
appr,857,0.006309573444801936,1e-08,248.87850050721318,1013399303
aesplocgd,380,0.025118864315095808,1e-08,23.635568343102932,91910994
aesplocgd,233,0.002511886431509582,1e-08,42.36596516799182,365035381
aespappr,410,0.01584893192461114,1e-08,25.54337751120329,91206774
locgd,198,0.01584893192461114,1e-08,38.83463350869715,246095825
appr,421,0.001584893192461114,1e-08,771.9059844929725,4093058254
appr,193,0.001,1e-08,1394.082656595856,6511908119
aesplocgd,391,0.1,1e-08,3.0141978366300464,18391363
aesplocgd,661,0.1,1e-08,4.212138058617711,27951185
locgd,67,0.006309573444801936,1e-08,106.61024623736739,671062903
appr,68,0.039810717055349734,1e-08,20.44833298958838,126859641
locgd,233,0.003981071705534978,1e-08,278.7714875927195,1092129734
locgd,28,0.1,1e-08,3.1709898905828595,17687963
aesplocgd,627,0.001584893192461114,1e-08,63.76684494782239,463926597
aespappr,489,0.002511886431509582,1e-08,60.50223322492093,329854964
locgd,84,0.025118864315095808,1e-08,40.588428624905646,148182253
aesplocgd,28,0.001584893192461114,1e-08,23.456947779282928,460542014
aespappr,661,0.039810717055349734,1e-08,17.144049462862313,59661384
locgd,788,0.003981071705534978,1e-08,212.57497393898666,1094207552
appr,216,0.002511886431509582,1e-08,472.7702025687322,2570245423
locgd,943,0.003981071705534978,1e-08,154.14541690889746,1092487990
locgd,800,0.006309573444801936,1e-08,147.82419952005148,687494142
aesplocgd,804,0.001584893192461114,1e-08,12.49318515881896,452396254
appr,800,0.006309573444801936,1e-08,210.3321131207049,1019358368
locgd,489,0.001584893192461114,1e-08,523.3239170750603,2767824686
aesplocgd,654,0.003981071705534978,1e-08,39.76038974057883,295861774
aespappr,583,0.001,1e-08,230.94248070847243,572338463
aespappr,177,0.025118864315095808,1e-08,21.33533676993102,79374914
appr,362,0.001,1e-08,1045.004762461409,6517845794
aesplocgd,193,0.001584893192461114,1e-08,75.11500958539546,460456404
appr,31,0.039810717055349734,1e-08,11.399620762094855,68921795
locgd,943,0.01,1e-08,90.64321653172374,423131487
aespappr,489,0.001584893192461114,1e-08,98.97355509828776,435715730
aesplocgd,391,0.002511886431509582,1e-08,64.60610670596361,363499700
appr,934,0.025118864315095808,1e-08,41.51763497013599,199073682
locgd,857,0.025118864315095808,1e-08,27.803938888013363,153111500
locgd,121,0.002511886431509582,1e-08,359.05771119054407,1744054263
aesplocgd,522,0.006309573444801936,1e-08,36.559981441125274,217888884
aesplocgd,68,0.001584893192461114,1e-08,17.056866797618568,459123872
aespappr,609,0.01584893192461114,1e-08,20.966361311264336,108334896
locgd,583,0.039810717055349734,1e-08,16.5587362293154,88643718
aesplocgd,788,0.1,1e-08,4.382919434458017,20841598
aespappr,384,0.1,1e-08,2.212192578241229,7328810
locgd,934,0.001,1e-08,253.00597355142236,4411401023
appr,943,0.01584893192461114,1e-08,80.38881470728666,385534644
locgd,407,0.002511886431509582,1e-08,185.52018789760768,1743052540
aespappr,0,0.003981071705534978,1e-08,55.04442579392344,264609596
aespappr,27,0.01,1e-08,41.111119009554386,153557054
appr,489,0.01584893192461114,1e-08,86.97810010053217,360952240
aesplocgd,857,0.06309573444801933,1e-08,7.61039240565151,36629118
aesplocgd,384,0.01584893192461114,1e-08,23.147530390881002,107770582
locgd,857,0.1,1e-08,1.6442715730518103,15070721
aespappr,962,0.001584893192461114,1e-08,50.79549775272608,443874756
appr,121,0.01,1e-08,150.27056073118,630840237
appr,943,0.003981071705534978,1e-08,291.8094982597977,1617228856
aespappr,785,0.002511886431509582,1e-08,103.01066810172051,340791752
aesplocgd,489,0.003981071705534978,1e-08,49.57131643779576,268920183
appr,407,0.001,1e-08,1008.4345317045227,6511109436
aespappr,522,0.003981071705534978,1e-08,81.3191323922947,263271129
locgd,362,0.01584893192461114,1e-08,54.88627011794597,262900576
appr,68,0.1,1e-08,5.2564756805077195,20528351
aespappr,943,0.01584893192461114,1e-08,25.767691142857075,105108943
appr,50,0.06309573444801933,1e-08,11.630305462516844,62062260
appr,541,0.01584893192461114,1e-08,93.09480679500848,376975026
locgd,421,0.001,1e-08,573.806491159834,4416670199
locgd,725,0.003981071705534978,1e-08,194.6648992439732,1089990613
aesplocgd,233,0.006309573444801936,1e-08,43.68603431992233,225357807
locgd,725,0.06309573444801933,1e-08,8.219976654276252,32755232
aesplocgd,362,0.01,1e-08,26.457221219316125,167192356
aesplocgd,362,0.003981071705534978,1e-08,50.593065639957786,298095940
locgd,384,0.01584893192461114,1e-08,41.30243190377951,245234654
locgd,391,0.003981071705534978,1e-08,202.70581483934075,1092145645
aesplocgd,943,0.06309573444801933,1e-08,6.235750624909997,33525726
aesplocgd,567,0.006309573444801936,1e-08,45.503941415809095,220203392
locgd,28,0.06309573444801933,1e-08,6.255113303661346,43914658
aespappr,788,0.002511886431509582,1e-08,60.42723185848445,343122083
locgd,68,0.01584893192461114,1e-08,51.06811137218028,257030101
aespappr,532,0.01,1e-08,31.83869039826095,150991368
appr,421,0.01584893192461114,1e-08,63.44666007347405,375999609
appr,28,0.1,1e-08,4.578301128000021,28005802
aesplocgd,969,0.002511886431509582,1e-08,79.8718790942803,365434615
aespappr,969,0.01,1e-08,40.225418844260275,151727868
locgd,797,0.039810717055349734,1e-08,13.012722958810627,76734503
appr,177,0.003981071705534978,1e-08,261.65851524379104,1619078767
appr,804,0.003981071705534978,1e-08,277.27407135255635,1606048546
aespappr,934,0.002511886431509582,1e-08,68.17609042394906,328642699
aespappr,541,0.01584893192461114,1e-08,31.95475284382701,102103392
appr,922,0.001584893192461114,1e-08,554.7769582141191,4101729688
aesplocgd,177,0.006309573444801936,1e-08,40.94257887639105,220605509
locgd,101,0.001584893192461114,1e-08,448.9478985592723,2782325776
aespappr,962,0.002511886431509582,1e-08,39.77766590286046,341916232
aesplocgd,996,0.001,1e-08,124.41842792183161,578168295
aesplocgd,788,0.001584893192461114,1e-08,28.082180270925164,457376203
appr,943,0.06309573444801933,1e-08,11.021676293574274,59359274
aespappr,84,0.001,1e-08,224.78782413620502,570616869
locgd,27,0.006309573444801936,1e-08,140.9084170293063,685311054
aesplocgd,193,0.006309573444801936,1e-08,43.65243348199874,218135748
aesplocgd,101,0.001,1e-08,129.1189737347886,585485379
aespappr,627,0.002511886431509582,1e-08,87.22283587232232,346377665
aespappr,725,0.039810717055349734,1e-08,8.252606502734125,44607196
aespappr,101,0.001584893192461114,1e-08,109.51837185397744,446061251
aesplocgd,522,0.001,1e-08,107.29211115650833,583832656
appr,67,0.01,1e-08,113.00962468702346,613503063
appr,193,0.003981071705534978,1e-08,342.7123903762549,1617854837
appr,380,0.039810717055349734,1e-08,32.422055730596185,143478224
aespappr,788,0.001,1e-08,179.1945291943848,569934806
aesplocgd,362,0.06309573444801933,1e-08,8.546828996390104,40696337
locgd,532,0.039810717055349734,1e-08,22.72714505903423,90271712
aespappr,50,0.006309573444801936,1e-08,44.46485194656998,198266021
aesplocgd,410,0.1,1e-08,1.3086180640384555,6365442
aespappr,785,0.025118864315095808,1e-08,17.01808418147266,73295231
aespappr,609,0.039810717055349734,1e-08,12.024735853075981,52872443
locgd,380,0.01584893192461114,1e-08,62.404980019666255,264007734
appr,609,0.003981071705534978,1e-08,167.27166047133505,1622404562
aesplocgd,922,0.039810717055349734,1e-08,10.73422774579376,58925962
locgd,67,0.025118864315095808,1e-08,29.039915380999446,138302092
aespappr,216,0.006309573444801936,1e-08,31.706591945141554,190521885
aespappr,27,0.006309573444801936,1e-08,50.615981655195355,204037957
aespappr,922,0.01,1e-08,34.93905768543482,146478608
appr,471,0.002511886431509582,1e-08,272.66200469247997,2578324831
appr,233,0.002511886431509582,1e-08,452.7479729158804,2577131899
appr,571,0.1,1e-08,0.1953042959794402,2231493
appr,193,0.1,1e-08,1.9487364776432514,25034498
locgd,788,0.1,1e-08,4.32619584351778,18185162
appr,233,0.039810717055349734,1e-08,20.237717658281326,131843166
aespappr,101,0.006309573444801936,1e-08,63.70285383798182,201137258
aespappr,785,0.006309573444801936,1e-08,37.73624674603343,196400675
aesplocgd,627,0.025118864315095808,1e-08,17.862131038680673,96337907
locgd,943,0.039810717055349734,1e-08,15.670675312168896,81231231
appr,857,0.003981071705534978,1e-08,375.88788346014917,1619223222
aesplocgd,44,0.001584893192461114,1e-08,68.46785549912602,460504994
aesplocgd,800,0.001,1e-08,74.21125258691609,587092640
aespappr,84,0.003981071705534978,1e-08,62.18697639275342,258594905
aesplocgd,962,0.01,1e-08,29.57269210368395,165895661
locgd,532,0.1,1e-08,0.8244039546698332,20908466
locgd,571,0.025118864315095808,1e-08,27.562476005405188,101104747
aesplocgd,28,0.1,1e-08,3.5617498233914375,20684913
aespappr,800,0.001584893192461114,1e-08,90.8217610316351,447159621
locgd,44,0.039810717055349734,1e-08,16.627594741992652,70044933
appr,67,0.002511886431509582,1e-08,500.2052953056991,2564421090
locgd,177,0.06309573444801933,1e-08,9.758654817007482,42169457
appr,391,0.001584893192461114,1e-08,1011.6870678085834,4098071477
appr,922,0.06309573444801933,1e-08,9.271443357691169,65708823
aesplocgd,804,0.1,1e-08,1.2906951196491718,8027468
aesplocgd,583,0.1,1e-08,3.219174398109317,21015538
appr,996,0.006309573444801936,1e-08,232.9822476739064,1003061056
appr,216,0.001,1e-08,1598.5253239814192,6505117962
aespappr,583,0.01584893192461114,1e-08,30.310456602834165,109455545
appr,583,0.001,1e-08,1659.795569544658,6513958122
locgd,934,0.06309573444801933,1e-08,2.96718218550086,17696476
locgd,28,0.025118864315095808,1e-08,29.683062898926437,155271091
appr,380,0.025118864315095808,1e-08,57.19438136741519,241448533
appr,962,0.002511886431509582,1e-08,435.94344995263964,2581422425
locgd,996,0.001,1e-08,541.4039065623656,4418544360
locgd,193,0.001584893192461114,1e-08,118.3794188592583,2780821524
locgd,800,0.01,1e-08,88.88669187668711,428863595
locgd,121,0.1,1e-08,3.2634283900260925,17280453
aesplocgd,857,0.006309573444801936,1e-08,43.48415045812726,221277459
appr,567,0.06309573444801933,1e-08,7.886396972462535,63747909
aesplocgd,27,0.006309573444801936,1e-08,41.697507156059146,223292522
aespappr,407,0.002511886431509582,1e-08,30.28756128437817,343567566
appr,996,0.01584893192461114,1e-08,65.78435327950865,374592786
aesplocgd,522,0.1,1e-08,3.4655789602547884,16330963
aesplocgd,857,0.01584893192461114,1e-08,28.061712292954326,118215303
aesplocgd,969,0.06309573444801933,1e-08,9.6890057483688,37928949
aespappr,50,0.1,1e-08,3.951944185420871,12529192
aespappr,996,0.1,1e-08,0.9975453456863761,8899515
aespappr,410,0.01,1e-08,26.248300947248936,129637995
aesplocgd,725,0.006309573444801936,1e-08,37.215518553741276,216840874
aesplocgd,50,0.01,1e-08,26.854164944030344,162933010
appr,101,0.002511886431509582,1e-08,354.52281335834414,2581094000
locgd,101,0.1,1e-08,2.8375162975862622,19091733
aespappr,101,0.039810717055349734,1e-08,11.031733415089548,53760901
aesplocgd,541,0.001584893192461114,1e-08,97.87781604379416,457564639
locgd,797,0.025118864315095808,1e-08,22.45074571017176,146750140
appr,532,0.039810717055349734,1e-08,37.737749341875315,138362308
appr,27,0.001584893192461114,1e-08,675.5241340640932,4105238832
aespappr,237,0.001584893192461114,1e-08,85.65849449113011,446053144
appr,725,0.1,1e-08,3.8353049717843533,16574280
appr,804,0.025118864315095808,1e-08,41.36969166249037,204950010
aespappr,541,0.003981071705534978,1e-08,66.29790611751378,256631222
aesplocgd,121,0.003981071705534978,1e-08,45.13362495601177,293414904
aespappr,193,0.001584893192461114,1e-08,94.35294489469379,444498109
locgd,661,0.1,1e-08,4.1163321593776345,25154681
aesplocgd,28,0.06309573444801933,1e-08,7.391309289261699,38418944
appr,68,0.01,1e-08,124.804702446796,627036092
aesplocgd,198,0.001584893192461114,1e-08,13.277882048860192,455149899
aespappr,50,0.001584893192461114,1e-08,100.99485266115516,443834607
aespappr,962,0.01584893192461114,1e-08,20.536842841655016,111449799
aesplocgd,583,0.002511886431509582,1e-08,65.68042786233127,364136537
locgd,100,0.001584893192461114,1e-08,542.3627315182239,2774104455
locgd,193,0.01584893192461114,1e-08,41.10398514661938,259087287
aespappr,84,0.006309573444801936,1e-08,49.46945027913898,193288176
aesplocgd,922,0.025118864315095808,1e-08,17.544511176645756,88550467
locgd,571,0.006309573444801936,1e-08,174.54869804065675,657414376
appr,391,0.01584893192461114,1e-08,56.243013294413686,386775683
aespappr,44,0.025118864315095808,1e-08,12.350880031473935,69695903
aesplocgd,362,0.006309573444801936,1e-08,31.4311536019668,223116814
aespappr,237,0.1,1e-08,3.4326969776302576,20138168
appr,654,0.001,1e-08,1183.0694032665342,6520927665
appr,362,0.006309573444801936,1e-08,202.84285322297364,1017441245
appr,216,0.06309573444801933,1e-08,10.661901119165123,44213988
appr,177,0.002511886431509582,1e-08,519.0714122736827,2579080067
locgd,532,0.06309573444801933,1e-08,12.020274688489735,46684147
locgd,193,0.002511886431509582,1e-08,361.92280231881887,1743134678
aespappr,121,0.039810717055349734,1e-08,14.250819801352918,51057400
aespappr,68,0.01,1e-08,43.001091931946576,146237208
appr,583,0.025118864315095808,1e-08,43.54549068585038,236184717
appr,943,0.001584893192461114,1e-08,211.56183489691466,4099388789
aesplocgd,233,0.039810717055349734,1e-08,12.927886386401951,55056574
aesplocgd,31,0.003981071705534978,1e-08,35.15353696607053,264455575
locgd,788,0.001584893192461114,1e-08,467.87942636199296,2782276005
aesplocgd,121,0.1,1e-08,3.2880743807181716,19564354
appr,654,0.01,1e-08,109.72178058605641,636223138
locgd,27,0.01,1e-08,87.88775140698999,426630875
locgd,177,0.003981071705534978,1e-08,150.09509057644755,1092981106
aespappr,67,0.025118864315095808,1e-08,21.5007556239143,65970719
aespappr,943,0.006309573444801936,1e-08,44.907982177101076,194041069
locgd,922,0.039810717055349734,1e-08,20.906592324376106,85961530
aesplocgd,391,0.025118864315095808,1e-08,14.066433621570468,89519769
aesplocgd,391,0.003981071705534978,1e-08,66.16495096776634,296094625
appr,800,0.06309573444801933,1e-08,11.590907306410372,77472488
locgd,943,0.1,1e-08,0.5364729491993785,14773157
aesplocgd,725,0.039810717055349734,1e-08,12.081331207416952,55736511
appr,101,0.01,1e-08,126.16078528948128,632437423
aespappr,27,0.06309573444801933,1e-08,6.759631430730224,35311501
locgd,654,0.002511886431509582,1e-08,146.13368207216263,1747341912
aespappr,391,0.003981071705534978,1e-08,69.13646856695414,264755227
appr,725,0.001584893192461114,1e-08,819.0212835697457,4097322944
locgd,541,0.003981071705534978,1e-08,175.6752731120214,1087202445
locgd,567,0.06309573444801933,1e-08,7.711666873656213,40697081
locgd,532,0.002511886431509582,1e-08,232.32400036789477,1745172387
aesplocgd,68,0.01,1e-08,34.63605389278382,160253255
locgd,67,0.039810717055349734,1e-08,17.233231088146567,64887242
appr,522,0.025118864315095808,1e-08,33.23543880879879,227667868
appr,571,0.01584893192461114,1e-08,90.94304986670613,336727206
appr,100,0.001584893192461114,1e-08,740.9276458425447,4091563092
locgd,384,0.025118864315095808,1e-08,21.24538163561374,133578126
aespappr,962,0.01,1e-08,31.035833011381328,150007941
locgd,788,0.01,1e-08,62.30278940778226,425232550
aespappr,31,0.003981071705534978,1e-08,48.58435038663447,239425273
aespappr,177,0.1,1e-08,2.5098403487354517,14850617
aespappr,797,0.006309573444801936,1e-08,46.58798847254366,195800026
aesplocgd,857,0.002511886431509582,1e-08,58.7922894442454,360406590
aespappr,100,0.003981071705534978,1e-08,70.30412481632084,259086125
locgd,44,0.003981071705534978,1e-08,173.48119975440204,1084489889
locgd,725,0.025118864315095808,1e-08,30.065164263360202,146210186
aespappr,0,0.01584893192461114,1e-08,25.130285748280585,113162235
aespappr,541,0.002511886431509582,1e-08,82.18854580912739,334792599
appr,391,0.01,1e-08,104.08345695957541,628964574
aesplocgd,522,0.06309573444801933,1e-08,5.8207956263795495,32147354
locgd,193,0.003981071705534978,1e-08,173.13214997015893,1092651001
aespappr,541,0.006309573444801936,1e-08,40.22155330888927,190776447
aesplocgd,410,0.039810717055349734,1e-08,8.567191923037171,38339224
aesplocgd,522,0.001584893192461114,1e-08,92.17952053621411,460323570
appr,27,0.006309573444801936,1e-08,202.8868743563071,1017607177
appr,532,0.1,1e-08,1.2734478395432234,32976954
aespappr,0,0.1,1e-08,4.0532773695886135,17246713
locgd,532,0.01,1e-08,69.8814289746806,426489471
aespappr,788,0.1,1e-08,4.427845187485218,16069288
locgd,627,0.039810717055349734,1e-08,26.29282711725682,96303087
aesplocgd,44,0.01,1e-08,30.95093004591763,154996917
locgd,922,0.001,1e-08,447.16252596955746,4426083014
locgd,804,0.1,1e-08,0.8983020149171352,5704129
aespappr,934,0.01,1e-08,24.708268920890987,134462130
locgd,177,0.001,1e-08,507.4559757532552,4424292616
aesplocgd,31,0.01,1e-08,13.539168614894152,137541819
locgd,233,0.001,1e-08,367.23754907399416,4423337123
aespappr,996,0.06309573444801933,1e-08,5.180005395784974,19415342
appr,362,0.002511886431509582,1e-08,292.94648899137974,2583523731
aesplocgd,27,0.06309573444801933,1e-08,7.774832136929035,43717386
aespappr,177,0.06309573444801933,1e-08,6.426013034768403,28822951
locgd,31,0.025118864315095808,1e-08,20.498888161033392,111308789
aespappr,627,0.006309573444801936,1e-08,57.83025854360312,204354026
aespappr,522,0.001584893192461114,1e-08,102.84233735874295,444352653
aesplocgd,384,0.039810717055349734,1e-08,7.920865369029343,47045365
aespappr,391,0.002511886431509582,1e-08,88.03035107068717,340067139
aesplocgd,362,0.039810717055349734,1e-08,11.386804482899606,61600716
appr,193,0.025118864315095808,1e-08,45.65005669463426,232816234
locgd,725,0.1,1e-08,1.346620344556868,10665122
locgd,177,0.002511886431509582,1e-08,339.4501629611477,1743636105
locgd,380,0.06309573444801933,1e-08,11.836893458850682,50992099
locgd,44,0.001584893192461114,1e-08,465.6425430793315,2771539240
aespappr,391,0.001584893192461114,1e-08,126.04467375576496,446353001
locgd,410,0.039810717055349734,1e-08,8.851336294785142,53196546
appr,84,0.001,1e-08,1637.3890473470092,6505673388
appr,609,0.039810717055349734,1e-08,25.361238850280643,137312360
appr,571,0.006309573444801936,1e-08,231.39853821042925,978499407
appr,384,0.01,1e-08,97.39211180619895,617433090
locgd,661,0.06309573444801933,1e-08,13.432190517894924,51731508
aespappr,380,0.01,1e-08,29.427993691526353,154503103
appr,100,0.1,1e-08,3.486881760880351,14524104
appr,177,0.01584893192461114,1e-08,84.04828970693052,388185969
aesplocgd,193,0.06309573444801933,1e-08,6.518969316035509,33357762
aesplocgd,121,0.001,1e-08,138.2200354579836,584721913
appr,922,0.002511886431509582,1e-08,468.32283190917224,2580625594
aesplocgd,654,0.1,1e-08,3.8299494106322527,26896842
appr,962,0.001,1e-08,1161.4784265263006,6514839860
appr,996,0.001,1e-08,1654.9662519926205,6507706754
aesplocgd,101,0.003981071705534978,1e-08,48.42034152522683,297807134
aesplocgd,804,0.039810717055349734,1e-08,10.045791637152433,42867847
aesplocgd,410,0.006309573444801936,1e-08,31.281985564157367,203125259
locgd,391,0.006309573444801936,1e-08,104.030129596591,681780626
locgd,27,0.1,1e-08,4.2368533704429865,22930462
aespappr,121,0.006309573444801936,1e-08,34.83605481963605,197139209
aesplocgd,489,0.039810717055349734,1e-08,5.815967165865004,40294692
locgd,857,0.01,1e-08,99.74197855498642,424011703
aespappr,725,0.06309573444801933,1e-08,4.217347528785467,24245801
locgd,969,0.001584893192461114,1e-08,572.2359828390181,2780618378
locgd,198,0.06309573444801933,1e-08,3.3739535231143236,21424066
aesplocgd,934,0.039810717055349734,1e-08,8.975845922715962,42466716
appr,627,0.01,1e-08,87.59858393948525,639610193
aesplocgd,50,0.006309573444801936,1e-08,40.4313235739246,221642390
appr,28,0.001584893192461114,1e-08,835.7997556421906,4101168108
appr,421,0.006309573444801936,1e-08,203.9015689874068,1003137809
aespappr,654,0.001,1e-08,155.42065086588264,569006308
appr,857,0.06309573444801933,1e-08,11.570058233104646,62741146
aespappr,384,0.003981071705534978,1e-08,78.9212564881891,252192627
aesplocgd,237,0.002511886431509582,1e-08,64.22743983659893,366252671
aesplocgd,198,0.001,1e-08,108.24294287525117,581767252
appr,100,0.06309573444801933,1e-08,7.890865311026573,50615300
aespappr,410,0.001,1e-08,206.33660276792943,560399102
appr,216,0.003981071705534978,1e-08,279.1184224355966,1611213674
locgd,962,0.025118864315095808,1e-08,34.49417635425925,157156486
aespappr,31,0.001,1e-08,125.89054735563695,555609089
aespappr,31,0.001584893192461114,1e-08,18.317538963630795,430868117
locgd,28,0.039810717055349734,1e-08,34.74745900928974,87861445
aesplocgd,969,0.01584893192461114,1e-08,24.89444734621793,120903502
appr,233,0.001584893192461114,1e-08,401.2999373115599,4097781666
appr,627,0.039810717055349734,1e-08,39.76977220084518,147093227
appr,934,0.01,1e-08,110.93834137264639,608798132
appr,193,0.002511886431509582,1e-08,554.2861970886588,2578160404
appr,44,0.001,1e-08,1714.5761097511277,6504275278
appr,567,0.01584893192461114,1e-08,81.48281386680901,387712380
aesplocgd,489,0.1,1e-08,1.1347729079425335,6549129
locgd,380,0.006309573444801936,1e-08,169.7912150323391,686329668
appr,471,0.01,1e-08,123.71229417715222,630102218
aespappr,541,0.1,1e-08,1.0398262226954103,9496866
appr,31,0.01584893192461114,1e-08,70.26986262295395,344933651
aesplocgd,410,0.001584893192461114,1e-08,87.41111086588353,451389666
appr,532,0.025118864315095808,1e-08,51.54519742075354,237989124
locgd,922,0.06309573444801933,1e-08,5.877732870168984,41981777
locgd,198,0.1,1e-08,0.637952970340848,4927603
aespappr,362,0.039810717055349734,1e-08,16.956760175526142,55254632
locgd,421,0.003981071705534978,1e-08,180.9644440971315,1085293321
aesplocgd,567,0.003981071705534978,1e-08,46.527522628195584,293750934
locgd,407,0.003981071705534978,1e-08,125.20395905151963,1092735313
aespappr,233,0.001584893192461114,1e-08,91.71115437988192,442138169
locgd,661,0.006309573444801936,1e-08,110.70421606861055,686924325
aesplocgd,0,0.039810717055349734,1e-08,10.329717862419784,60280513
locgd,421,0.1,1e-08,2.1184943011030555,7929173
aespappr,471,0.01584893192461114,1e-08,29.37314581591636,106383145
aespappr,31,0.01,1e-08,25.902524773031473,123241125
appr,362,0.06309573444801933,1e-08,28.38911705557257,75729380
aespappr,532,0.01584893192461114,1e-08,26.53358207270503,112405972
locgd,804,0.002511886431509582,1e-08,180.68713174108416,1734364026
locgd,661,0.01,1e-08,74.54198431968689,428244718
aespappr,198,0.002511886431509582,1e-08,84.7123921373859,338556670
aespappr,421,0.001,1e-08,203.06319285277277,573907214
appr,0,0.001584893192461114,1e-08,865.7456523170695,4106162432
aespappr,522,0.01584893192461114,1e-08,29.573708009906113,105547072
aesplocgd,237,0.01584893192461114,1e-08,30.324976986274123,123752386
aespappr,28,0.01,1e-08,53.564593471586704,150675231
aespappr,362,0.002511886431509582,1e-08,22.153187485411763,347560062
appr,471,0.001584893192461114,1e-08,414.86235884949565,4100560981
aespappr,391,0.039810717055349734,1e-08,15.033113164827228,51115835
appr,571,0.06309573444801933,1e-08,3.7075975593179464,11308165
aespappr,380,0.039810717055349734,1e-08,10.880549372173846,57227981
aespappr,804,0.025118864315095808,1e-08,13.71013459097594,63796810
aespappr,100,0.01,1e-08,31.691601868718863,145618868
aespappr,391,0.01584893192461114,1e-08,24.380571986548603,109574702
aesplocgd,233,0.01,1e-08,28.10728193446994,162947410
appr,541,0.001584893192461114,1e-08,776.0625712675974,4091582020
aespappr,31,0.025118864315095808,1e-08,13.556294191628695,55452526
appr,362,0.001584893192461114,1e-08,622.9034935859963,4105608759
aesplocgd,198,0.06309573444801933,1e-08,3.4529472794383764,22691809
locgd,522,0.006309573444801936,1e-08,141.13562866859138,679021045
appr,407,0.01584893192461114,1e-08,87.18493278231472,388746851
aesplocgd,237,0.1,1e-08,4.109197641722858,25515633
appr,583,0.06309573444801933,1e-08,10.367929991334677,69643811
appr,627,0.002511886431509582,1e-08,508.9471656046808,2586458124
aesplocgd,216,0.001,1e-08,127.49242727085948,581440738
aespappr,68,0.006309573444801936,1e-08,52.759494476020336,197890558
aesplocgd,380,0.001584893192461114,1e-08,70.96594031900167,463521508
appr,654,0.039810717055349734,1e-08,34.63427813909948,141492491
aespappr,962,0.039810717055349734,1e-08,14.163034033030272,55604195
appr,410,0.002511886431509582,1e-08,657.7382573308423,2565564444
aespappr,193,0.06309573444801933,1e-08,6.216899432241917,27520863
appr,471,0.06309573444801933,1e-08,16.175768084824085,63458833
locgd,788,0.002511886431509582,1e-08,297.97868079692125,1744536096
appr,407,0.06309573444801933,1e-08,10.38895021751523,69276256
aesplocgd,943,0.001,1e-08,76.87371972668916,580521364
aesplocgd,943,0.01584893192461114,1e-08,24.706008102744818,112130922
aespappr,857,0.1,1e-08,2.260459156706929,13704484
